,0
0.003696145124716553,255
0.0037188208616780044,255
0.0037414965986394557,255
0.003764172335600907,255
0.0037868480725623582,255
0.0038095238095238095,255
0.003832199546485261,255
0.003854875283446712,255
0.0038775510204081634,255
0.0039002267573696146,255
0.0039229024943310655,255
0.003945578231292517,255
0.003968253968253968,255
0.00399092970521542,255
0.004013605442176871,255
0.004036281179138322,255
0.004058956916099773,255
0.004081632653061225,255
0.004104308390022676,255
0.004126984126984127,255
0.004149659863945578,255
0.004172335600907029,255
0.004195011337868481,255
0.004217687074829932,255
0.004240362811791383,255
0.004263038548752834,255
0.004285714285714286,255
0.004308390022675737,255
0.0043310657596371885,255
0.004353741496598639,255
0.004376417233560091,255
0.004399092970521542,255
0.004421768707482994,255
0.0044444444444444444,255
0.004467120181405895,255
0.004489795918367347,255
0.004512471655328798,255
0.0045351473922902496,255
0.0045578231292517,255
0.004580498866213152,255
0.004603174603174603,255
0.004625850340136055,255
0.0046485260770975055,255
0.004671201814058957,255
0.004693877551020408,255
0.00471655328798186,255
0.004739229024943311,255
0.004761904761904762,255
0.004784580498866213,255
0.004807256235827664,255
0.004829931972789116,255
0.004852607709750567,255
0.004875283446712018,255
0.004897959183673469,255
0.004920634920634921,255
0.004943310657596372,255
0.004965986394557823,255
0.004988662131519274,255
0.005011337868480726,255
0.005034013605442177,255
0.0050566893424036285,255
0.005079365079365079,255
0.00510204081632653,255
0.005124716553287982,255
0.005147392290249433,255
0.0051700680272108845,255
0.005192743764172335,255
0.005215419501133787,255
0.005238095238095238,255
0.00526077097505669,255
0.00528344671201814,255
0.005306122448979592,255
0.005328798185941043,255
0.005351473922902495,255
0.0053741496598639455,255
0.005396825396825397,255
0.005419501133786848,255
0.005442176870748299,255
0.005464852607709751,255
0.0054875283446712015,255
0.005510204081632653,255
0.005532879818594104,255
0.005555555555555556,255
0.005578231292517007,255
0.005600907029478458,255
0.005623582766439909,255
0.005646258503401361,255
0.005668934240362812,255
0.0056916099773242634,255
0.005714285714285714,255
0.005736961451247165,255
0.005759637188208617,255
0.005782312925170068,255
0.005804988662131519,255
0.00582766439909297,255
0.005850340136054422,255
0.005873015873015873,255
0.0058956916099773245,255
0.005918367346938775,255
0.005941043083900227,255
0.005963718820861678,255
0.00598639455782313,255
0.0060090702947845805,255
0.006031746031746032,255
0.006054421768707483,255
0.006077097505668934,255
0.006099773242630386,255
0.006122448979591836,255
0.006145124716553288,255
0.006167800453514739,255
0.006190476190476191,255
0.0062131519274376415,255
0.006235827664399093,255
0.006258503401360544,255
0.006281179138321996,255
0.006303854875283447,255
0.006326530612244898,255
0.006349206349206349,255
0.0063718820861678,255
0.006394557823129252,255
0.006417233560090703,255
0.006439909297052154,255
0.006462585034013605,255
0.006485260770975057,255
0.006507936507936508,255
0.006530612244897959,255
0.00655328798185941,255
0.006575963718820862,255
0.006598639455782313,255
0.0066213151927437645,255
0.006643990929705215,255
0.006666666666666667,255
0.006689342403628118,255
0.006712018140589569,255
0.0067346938775510205,255
0.006757369614512471,255
0.006780045351473923,255
0.006802721088435374,255
0.006825396825396826,255
0.0068480725623582765,255
0.006870748299319728,255
0.006893424036281179,255
0.006916099773242631,255
0.0069387755102040816,255
0.006961451247165533,255
0.006984126984126984,255
0.007006802721088435,255
0.007029478458049887,255
0.0070521541950113375,255
0.007074829931972789,255
0.00709750566893424,255
0.007120181405895692,255
0.007142857142857143,255
0.007165532879818594,255
0.007188208616780045,255
0.007210884353741497,255
0.007233560090702948,255
0.0072562358276643995,255
0.00727891156462585,255
0.007301587301587302,255
0.007324263038548753,255
0.007346938775510204,255
0.007369614512471655,255
0.007392290249433106,255
0.007414965986394558,255
0.007437641723356009,255
0.0074603174603174605,255
0.007482993197278911,255
0.007505668934240363,255
0.007528344671201814,255
0.007551020408163266,255
0.0075736961451247165,255
0.007596371882086168,255
0.007619047619047619,255
0.00764172335600907,255
0.007664399092970522,255
0.0076870748299319724,255
0.007709750566893424,255
0.007732426303854875,255
0.007755102040816327,255
0.0077777777777777776,255
0.007800453514739229,255
0.007823129251700681,255
0.007845804988662131,255
0.007868480725623583,255
0.007891156462585034,255
0.007913832199546486,255
0.007936507936507936,255
0.007959183673469388,255
0.00798185941043084,255
0.00800453514739229,255
0.008027210884353741,255
0.008049886621315193,255
0.008072562358276645,255
0.008095238095238095,255
0.008117913832199546,255
0.008140589569160998,255
0.00816326530612245,255
0.0081859410430839,255
0.008208616780045351,255
0.008231292517006803,255
0.008253968253968255,255
0.008276643990929705,255
0.008299319727891157,255
0.008321995464852608,255
0.008344671201814058,255
0.00836734693877551,255
0.008390022675736962,255
0.008412698412698413,255
0.008435374149659863,255
0.008458049886621315,255
0.008480725623582767,255
0.008503401360544218,255
0.008526077097505668,255
0.00854875283446712,255
0.008571428571428572,255
0.008594104308390022,255
0.008616780045351474,255
0.008639455782312925,255
0.008662131519274377,255
0.008684807256235827,255
0.008707482993197279,255
0.00873015873015873,255
0.008752834467120182,255
0.008775510204081632,255
0.008798185941043084,255
0.008820861678004535,255
0.008843537414965987,255
0.008866213151927437,255
0.008888888888888889,255
0.00891156462585034,255
0.00893424036281179,255
0.008956916099773242,255
0.008979591836734694,255
0.009002267573696146,255
0.009024943310657596,255
0.009047619047619047,255
0.009070294784580499,255
0.00909297052154195,255
0.0091156462585034,255
0.009138321995464853,255
0.009160997732426304,255
0.009183673469387756,255
0.009206349206349206,255
0.009229024943310658,255
0.00925170068027211,255
0.00927437641723356,255
0.009297052154195011,255
0.009319727891156463,255
0.009342403628117914,255
0.009365079365079364,255
0.009387755102040816,255
0.009410430839002268,255
0.00943310657596372,255
0.00945578231292517,255
0.009478458049886621,255
0.009501133786848073,255
0.009523809523809525,255
0.009546485260770975,255
0.009569160997732426,255
0.009591836734693878,255
0.009614512471655328,255
0.00963718820861678,255
0.009659863945578231,255
0.009682539682539683,255
0.009705215419501133,255
0.009727891156462585,255
0.009750566893424037,255
0.009773242630385488,255
0.009795918367346938,255
0.00981859410430839,255
0.009841269841269842,255
0.009863945578231292,255
0.009886621315192743,255
0.009909297052154195,255
0.009931972789115647,255
0.009954648526077097,255
0.009977324263038548,255
0.01,255
0.010022675736961452,255
0.010045351473922902,255
0.010068027210884354,255
0.010090702947845805,255
0.010113378684807257,255
0.010136054421768707,255
0.010158730158730159,255
0.01018140589569161,255
0.01020408163265306,255
0.010226757369614512,255
0.010249433106575964,255
0.010272108843537416,255
0.010294784580498866,255
0.010317460317460317,255
0.010340136054421769,255
0.01036281179138322,255
0.01038548752834467,255
0.010408163265306122,255
0.010430839002267574,255
0.010453514739229026,255
0.010476190476190476,255
0.010498866213151927,255
0.01052154195011338,255
0.01054421768707483,255
0.01056689342403628,255
0.010589569160997733,255
0.010612244897959184,255
0.010634920634920634,255
0.010657596371882086,255
0.010680272108843538,255
0.01070294784580499,255
0.01072562358276644,255
0.010748299319727891,255
0.010770975056689343,255
0.010793650793650795,255
0.010816326530612244,255
0.010839002267573696,255
0.010861678004535148,255
0.010884353741496598,255
0.01090702947845805,255
0.010929705215419501,255
0.010952380952380953,255
0.010975056689342403,255
0.010997732426303855,255
0.011020408163265306,255
0.011043083900226758,255
0.011065759637188208,255
0.01108843537414966,255
0.011111111111111112,255
0.011133786848072562,255
0.011156462585034013,255
0.011179138321995465,255
0.011201814058956917,255
0.011224489795918367,255
0.011247165532879818,255
0.01126984126984127,255
0.011292517006802722,255
0.011315192743764172,255
0.011337868480725623,255
0.011360544217687075,255
0.011383219954648527,255
0.011405895691609977,255
0.011428571428571429,255
0.01145124716553288,255
0.01147392290249433,255
0.011496598639455782,255
0.011519274376417234,255
0.011541950113378685,255
0.011564625850340135,255
0.011587301587301587,255
0.011609977324263039,255
0.01163265306122449,255
0.01165532879818594,255
0.011678004535147392,255
0.011700680272108844,255
0.011723356009070296,255
0.011746031746031746,255
0.011768707482993197,255
0.011791383219954649,255
0.011814058956916099,255
0.01183673469387755,255
0.011859410430839002,255
0.011882086167800454,255
0.011904761904761904,255
0.011927437641723356,255
0.011950113378684808,255
0.01197278911564626,255
0.01199546485260771,255
0.012018140589569161,255
0.012040816326530613,255
0.012063492063492064,255
0.012086167800453514,255
0.012108843537414966,255
0.012131519274376418,255
0.012154195011337868,255
0.01217687074829932,255
0.012199546485260771,255
0.012222222222222223,255
0.012244897959183673,255
0.012267573696145125,255
0.012290249433106576,255
0.012312925170068028,255
0.012335600907029478,255
0.01235827664399093,255
0.012380952380952381,255
0.012403628117913831,255
0.012426303854875283,255
0.012448979591836735,255
0.012471655328798186,255
0.012494331065759636,255
0.012517006802721088,255
0.01253968253968254,255
0.012562358276643992,255
0.012585034013605442,255
0.012607709750566893,255
0.012630385487528345,255
0.012653061224489797,255
0.012675736961451247,255
0.012698412698412698,255
0.01272108843537415,255
0.0127437641723356,255
0.012766439909297052,255
0.012789115646258504,255
0.012811791383219955,255
0.012834467120181405,255
0.012857142857142857,255
0.012879818594104309,255
0.01290249433106576,255
0.01292517006802721,255
0.012947845804988662,255
0.012970521541950114,255
0.012993197278911565,255
0.013015873015873015,255
0.013038548752834467,255
0.013061224489795919,255
0.013083900226757369,255
0.01310657596371882,255
0.013129251700680272,255
0.013151927437641724,255
0.013174603174603174,255
0.013197278911564626,255
0.013219954648526077,255
0.013242630385487529,255
0.013265306122448979,255
0.01328798185941043,255
0.013310657596371882,255
0.013333333333333334,255
0.013356009070294784,255
0.013378684807256236,255
0.013401360544217688,255
0.013424036281179138,255
0.01344671201814059,255
0.013469387755102041,255
0.013492063492063493,255
0.013514739229024943,255
0.013537414965986394,255
0.013560090702947846,255
0.013582766439909298,255
0.013605442176870748,255
0.0136281179138322,255
0.013650793650793651,255
0.013673469387755101,255
0.013696145124716553,255
0.013718820861678005,255
0.013741496598639456,255
0.013764172335600906,255
0.013786848072562358,255
0.01380952380952381,255
0.013832199546485261,255
0.013854875283446711,255
0.013877551020408163,255
0.013900226757369615,255
0.013922902494331067,255
0.013945578231292517,255
0.013968253968253968,255
0.01399092970521542,255
0.01401360544217687,255
0.014036281179138322,255
0.014058956916099773,255
0.014081632653061225,255
0.014104308390022675,255
0.014126984126984127,255
0.014149659863945578,255
0.01417233560090703,255
0.01419501133786848,255
0.014217687074829932,255
0.014240362811791384,255
0.014263038548752835,255
0.014285714285714285,255
0.014308390022675737,255
0.014331065759637189,255
0.014353741496598639,255
0.01437641723356009,255
0.014399092970521542,255
0.014421768707482994,255
0.014444444444444444,255
0.014467120181405895,255
0.014489795918367347,255
0.014512471655328799,255
0.014535147392290249,255
0.0145578231292517,255
0.014580498866213152,255
0.014603174603174604,255
0.014625850340136054,255
0.014648526077097506,255
0.014671201814058957,255
0.014693877551020407,255
0.014716553287981859,255
0.01473922902494331,255
0.014761904761904763,255
0.014784580498866213,255
0.014807256235827664,255
0.014829931972789116,255
0.014852607709750568,255
0.014875283446712018,255
0.01489795918367347,255
0.014920634920634921,255
0.014943310657596371,255
0.014965986394557823,255
0.014988662131519274,255
0.015011337868480726,255
0.015034013605442176,255
0.015056689342403628,255
0.01507936507936508,255
0.015102040816326531,255
0.015124716553287981,255
0.015147392290249433,255
0.015170068027210885,255
0.015192743764172336,255
0.015215419501133786,255
0.015238095238095238,255
0.01526077097505669,255
0.01528344671201814,255
0.015306122448979591,255
0.015328798185941043,255
0.015351473922902495,255
0.015374149659863945,255
0.015396825396825397,255
0.015419501133786848,255
0.0154421768707483,255
0.01546485260770975,255
0.015487528344671202,255
0.015510204081632653,255
0.015532879818594105,255
0.015555555555555555,255
0.015578231292517007,255
0.015600907029478459,255
0.015623582766439909,255
0.015646258503401362,255
0.015668934240362812,255
0.015691609977324262,255
0.015714285714285715,255
0.015736961451247165,255
0.015759637188208615,255
0.01578231292517007,255
0.01580498866213152,255
0.015827664399092972,255
0.015850340136054422,255
0.015873015873015872,255
0.015895691609977326,255
0.015918367346938776,255
0.015941043083900226,255
0.01596371882086168,255
0.01598639455782313,255
0.01600907029478458,255
0.016031746031746032,255
0.016054421768707482,255
0.016077097505668936,255
0.016099773242630386,255
0.016122448979591836,255
0.01614512471655329,255
0.01616780045351474,255
0.01619047619047619,255
0.016213151927437643,255
0.016235827664399093,255
0.016258503401360543,255
0.016281179138321996,255
0.016303854875283446,255
0.0163265306122449,255
0.01634920634920635,255
0.0163718820861678,255
0.016394557823129253,255
0.016417233560090703,255
0.016439909297052153,255
0.016462585034013606,255
0.016485260770975056,255
0.01650793650793651,255
0.01653061224489796,255
0.01655328798185941,255
0.016575963718820863,255
0.016598639455782313,255
0.016621315192743763,255
0.016643990929705216,255
0.016666666666666666,255
0.016689342403628116,255
0.01671201814058957,255
0.01673469387755102,255
0.016757369614512473,255
0.016780045351473923,255
0.016802721088435373,255
0.016825396825396827,255
0.016848072562358277,255
0.016870748299319727,255
0.01689342403628118,255
0.01691609977324263,255
0.01693877551020408,255
0.016961451247165533,255
0.016984126984126983,255
0.017006802721088437,255
0.017029478458049887,255
0.017052154195011337,255
0.01707482993197279,255
0.01709750566893424,255
0.01712018140589569,255
0.017142857142857144,255
0.017165532879818594,255
0.017188208616780044,255
0.017210884353741497,255
0.017233560090702947,255
0.0172562358276644,255
0.01727891156462585,255
0.0173015873015873,255
0.017324263038548754,255
0.017346938775510204,255
0.017369614512471654,255
0.017392290249433107,255
0.017414965986394557,255
0.01743764172335601,255
0.01746031746031746,255
0.01748299319727891,255
0.017505668934240364,255
0.017528344671201814,255
0.017551020408163264,255
0.017573696145124718,255
0.017596371882086168,255
0.017619047619047618,255
0.01764172335600907,255
0.01766439909297052,255
0.017687074829931974,255
0.017709750566893424,255
0.017732426303854874,255
0.017755102040816328,255
0.017777777777777778,255
0.017800453514739228,255
0.01782312925170068,255
0.01784580498866213,255
0.01786848072562358,255
0.017891156462585035,255
0.017913832199546485,255
0.017936507936507938,255
0.017959183673469388,255
0.017981859410430838,255
0.01800453514739229,255
0.01802721088435374,255
0.01804988662131519,255
0.018072562358276645,255
0.018095238095238095,255
0.018117913832199545,255
0.018140589569160998,255
0.018163265306122448,255
0.0181859410430839,255
0.01820861678004535,255
0.0182312925170068,255
0.018253968253968255,255
0.018276643990929705,255
0.018299319727891155,255
0.01832199546485261,255
0.01834467120181406,255
0.018367346938775512,255
0.018390022675736962,255
0.018412698412698412,255
0.018435374149659865,255
0.018458049886621315,255
0.018480725623582765,255
0.01850340136054422,255
0.01852607709750567,255
0.01854875283446712,255
0.018571428571428572,255
0.018594104308390022,255
0.018616780045351475,255
0.018639455782312925,255
0.018662131519274375,255
0.01868480725623583,255
0.01870748299319728,255
0.01873015873015873,255
0.018752834467120182,255
0.018775510204081632,255
0.018798185941043082,255
0.018820861678004536,255
0.018843537414965986,255
0.01886621315192744,255
0.01888888888888889,255
0.01891156462585034,255
0.018934240362811793,255
0.018956916099773242,255
0.018979591836734692,255
0.019002267573696146,255
0.019024943310657596,255
0.01904761904761905,255
0.0190702947845805,255
0.01909297052154195,255
0.019115646258503403,255
0.019138321995464853,255
0.019160997732426303,255
0.019183673469387756,255
0.019206349206349206,255
0.019229024943310656,255
0.01925170068027211,255
0.01927437641723356,255
0.019297052154195013,255
0.019319727891156463,255
0.019342403628117913,255
0.019365079365079366,255
0.019387755102040816,255
0.019410430839002266,255
0.01943310657596372,255
0.01945578231292517,255
0.01947845804988662,255
0.019501133786848073,255
0.019523809523809523,255
0.019546485260770977,255
0.019569160997732427,255
0.019591836734693877,255
0.01961451247165533,255
0.01963718820861678,255
0.01965986394557823,255
0.019682539682539683,255
0.019705215419501133,255
0.019727891156462583,255
0.019750566893424037,255
0.019773242630385487,255
0.01979591836734694,255
0.01981859410430839,255
0.01984126984126984,255
0.019863945578231294,255
0.019886621315192744,255
0.019909297052154194,255
0.019931972789115647,255
0.019954648526077097,255
0.01997732426303855,255
0.02,255
0.02002267573696145,255
0.020045351473922904,255
0.020068027210884354,255
0.020090702947845804,255
0.020113378684807257,255
0.020136054421768707,255
0.020158730158730157,255
0.02018140589569161,255
0.02020408163265306,255
0.020226757369614514,255
0.020249433106575964,255
0.020272108843537414,255
0.020294784580498867,255
0.020317460317460317,255
0.020340136054421767,255
0.02036281179138322,255
0.02038548752834467,255
0.02040816326530612,255
0.020430839002267574,255
0.020453514739229024,255
0.020476190476190478,255
0.020498866213151928,255
0.020521541950113378,255
0.02054421768707483,255
0.02056689342403628,255
0.02058956916099773,255
0.020612244897959184,255
0.020634920634920634,255
0.020657596371882084,255
0.020680272108843538,255
0.020702947845804988,255
0.02072562358276644,255
0.02074829931972789,255
0.02077097505668934,255
0.020793650793650795,255
0.020816326530612245,255
0.020839002267573695,255
0.020861678004535148,255
0.020884353741496598,255
0.02090702947845805,255
0.0209297052154195,255
0.02095238095238095,255
0.020975056689342405,255
0.020997732426303855,255
0.021020408163265305,255
0.02104308390022676,255
0.02106575963718821,255
0.02108843537414966,255
0.021111111111111112,255
0.02113378684807256,255
0.021156462585034015,255
0.021179138321995465,255
0.021201814058956915,255
0.02122448979591837,255
0.02124716553287982,255
0.02126984126984127,255
0.021292517006802722,255
0.021315192743764172,255
0.021337868480725622,255
0.021360544217687075,255
0.021383219954648525,255
0.02140589569160998,255
0.02142857142857143,255
0.02145124716553288,255
0.021473922902494332,255
0.021496598639455782,255
0.021519274376417232,255
0.021541950113378686,255
0.021564625850340136,255
0.02158730158730159,255
0.02160997732426304,255
0.02163265306122449,255
0.021655328798185942,255
0.021678004535147392,255
0.021700680272108842,255
0.021723356009070296,255
0.021746031746031746,255
0.021768707482993196,255
0.02179138321995465,255
0.0218140589569161,255
0.021836734693877553,255
0.021859410430839003,255
0.021882086167800453,255
0.021904761904761906,255
0.021927437641723356,255
0.021950113378684806,255
0.02197278911564626,255
0.02199546485260771,255
0.02201814058956916,255
0.022040816326530613,255
0.022063492063492063,255
0.022086167800453516,255
0.022108843537414966,255
0.022131519274376416,255
0.02215419501133787,255
0.02217687074829932,255
0.02219954648526077,255
0.022222222222222223,255
0.022244897959183673,255
0.022267573696145123,255
0.022290249433106576,255
0.022312925170068026,255
0.02233560090702948,255
0.02235827664399093,255
0.02238095238095238,255
0.022403628117913833,255
0.022426303854875283,255
0.022448979591836733,255
0.022471655328798187,255
0.022494331065759637,255
0.02251700680272109,255
0.02253968253968254,255
0.02256235827664399,255
0.022585034013605444,255
0.022607709750566893,255
0.022630385487528343,255
0.022653061224489797,255
0.022675736961451247,255
0.022698412698412697,255
0.02272108843537415,255
0.0227437641723356,255
0.022766439909297054,255
0.022789115646258504,255
0.022811791383219954,255
0.022834467120181407,255
0.022857142857142857,255
0.022879818594104307,255
0.02290249433106576,255
0.02292517006802721,255
0.02294784580498866,255
0.022970521541950114,255
0.022993197278911564,255
0.023015873015873017,255
0.023038548752834467,255
0.023061224489795917,255
0.02308390022675737,255
0.02310657596371882,255
0.02312925170068027,255
0.023151927437641724,255
0.023174603174603174,255
0.023197278911564624,255
0.023219954648526078,255
0.023242630385487528,255
0.02326530612244898,255
0.02328798185941043,255
0.02331065759637188,255
0.023333333333333334,255
0.023356009070294784,255
0.023378684807256234,255
0.023401360544217688,255
0.023424036281179138,255
0.02344671201814059,255
0.02346938775510204,255
0.02349206349206349,255
0.023514739229024945,255
0.023537414965986395,255
0.023560090702947845,255
0.023582766439909298,255
0.023605442176870748,255
0.023628117913832198,255
0.02365079365079365,255
0.0236734693877551,255
0.023696145124716555,255
0.023718820861678005,255
0.023741496598639455,255
0.023764172335600908,255
0.023786848072562358,255
0.023809523809523808,255
0.02383219954648526,255
0.02385487528344671,255
0.02387755102040816,255
0.023900226757369615,255
0.023922902494331065,255
0.02394557823129252,255
0.02396825396825397,255
0.02399092970521542,255
0.024013605442176872,255
0.024036281179138322,255
0.024058956916099772,255
0.024081632653061225,255
0.024104308390022675,255
0.02412698412698413,255
0.02414965986394558,255
0.02417233560090703,255
0.024195011337868482,255
0.024217687074829932,255
0.024240362811791382,255
0.024263038548752835,255
0.024285714285714285,255
0.024308390022675735,255
0.02433106575963719,255
0.02435374149659864,255
0.024376417233560092,255
0.024399092970521542,255
0.024421768707482992,255
0.024444444444444446,255
0.024467120181405896,255
0.024489795918367346,255
0.0245124716553288,255
0.02453514739229025,255
0.0245578231292517,255
0.024580498866213153,255
0.024603174603174603,255
0.024625850340136056,255
0.024648526077097506,255
0.024671201814058956,255
0.02469387755102041,255
0.02471655328798186,255
0.02473922902494331,255
0.024761904761904763,255
0.024784580498866213,255
0.024807256235827663,255
0.024829931972789116,255
0.024852607709750566,255
0.02487528344671202,255
0.02489795918367347,255
0.02492063492063492,255
0.024943310657596373,255
0.024965986394557823,255
0.024988662131519273,255
0.025011337868480726,255
0.025034013605442176,255
0.02505668934240363,255
0.02507936507936508,255
0.02510204081632653,255
0.025124716553287983,255
0.025147392290249433,255
0.025170068027210883,255
0.025192743764172337,255
0.025215419501133787,255
0.025238095238095237,255
0.02526077097505669,255
0.02528344671201814,255
0.025306122448979593,255
0.025328798185941043,255
0.025351473922902493,255
0.025374149659863947,255
0.025396825396825397,255
0.025419501133786847,255
0.0254421768707483,255
0.02546485260770975,255
0.0254875283446712,255
0.025510204081632654,255
0.025532879818594104,255
0.025555555555555557,255
0.025578231292517007,255
0.025600907029478457,255
0.02562358276643991,255
0.02564625850340136,255
0.02566893424036281,255
0.025691609977324264,255
0.025714285714285714,255
0.025736961451247164,255
0.025759637188208617,255
0.025782312925170067,255
0.02580498866213152,255
0.02582766439909297,255
0.02585034013605442,255
0.025873015873015874,255
0.025895691609977324,255
0.025918367346938774,255
0.025941043083900227,255
0.025963718820861677,255
0.02598639455782313,255
0.02600907029478458,255
0.02603174603174603,255
0.026054421768707484,255
0.026077097505668934,255
0.026099773242630384,255
0.026122448979591838,255
0.026145124716553288,255
0.026167800453514738,255
0.02619047619047619,255
0.02621315192743764,255
0.026235827664399095,255
0.026258503401360545,255
0.026281179138321994,255
0.026303854875283448,255
0.026326530612244898,255
0.026349206349206348,255
0.0263718820861678,255
0.02639455782312925,255
0.0264172335600907,255
0.026439909297052155,255
0.026462585034013605,255
0.026485260770975058,255
0.026507936507936508,255
0.026530612244897958,255
0.02655328798185941,255
0.02657596371882086,255
0.02659863945578231,255
0.026621315192743765,255
0.026643990929705215,255
0.02666666666666667,255
0.02668934240362812,255
0.02671201814058957,255
0.026734693877551022,255
0.026757369614512472,255
0.02678004535147392,255
0.026802721088435375,255
0.026825396825396825,255
0.026848072562358275,255
0.02687074829931973,255
0.02689342403628118,255
0.026916099773242632,255
0.026938775510204082,255
0.026961451247165532,255
0.026984126984126985,255
0.027006802721088435,255
0.027029478458049885,255
0.02705215419501134,255
0.02707482993197279,255
0.02709750566893424,255
0.027120181405895692,255
0.027142857142857142,255
0.027165532879818596,255
0.027188208616780046,255
0.027210884353741496,255
0.02723356009070295,255
0.0272562358276644,255
0.02727891156462585,255
0.027301587301587302,255
0.027324263038548752,255
0.027346938775510202,255
0.027369614512471656,255
0.027392290249433106,255
0.02741496598639456,255
0.02743764172335601,255
0.02746031746031746,255
0.027482993197278913,255
0.027505668934240363,255
0.027528344671201813,255
0.027551020408163266,255
0.027573696145124716,255
0.02759637188208617,255
0.02761904761904762,255
0.02764172335600907,255
0.027664399092970523,255
0.027687074829931973,255
0.027709750566893423,255
0.027732426303854876,255
0.027755102040816326,255
0.027777777777777776,255
0.02780045351473923,255
0.02782312925170068,255
0.027845804988662133,255
0.027868480725623583,255
0.027891156462585033,255
0.027913832199546487,255
0.027936507936507936,255
0.027959183673469386,255
0.02798185941043084,255
0.02800453514739229,255
0.02802721088435374,255
0.028049886621315193,255
0.028072562358276643,255
0.028095238095238097,255
0.028117913832199547,255
0.028140589569160997,255
0.02816326530612245,255
0.0281859410430839,255
0.02820861678004535,255
0.028231292517006804,255
0.028253968253968254,255
0.028276643990929703,255
0.028299319727891157,255
0.028321995464852607,255
0.02834467120181406,255
0.02836734693877551,255
0.02839002267573696,255
0.028412698412698414,255
0.028435374149659864,255
0.028458049886621314,255
0.028480725623582767,255
0.028503401360544217,255
0.02852607709750567,255
